id,area,match,key,context,en,zh,status,notes,card_id,card_set,field
car_ac093675401f,cards_lua,lua,,card=Emma's Workshop;field=flavor_text;set=Dlvr,"""This place is falling apart. It's perfect."" - Emma Ironheart",「这地方快散架了。完美。」——艾玛·铁心,draft,qa_pass2,Emma's Workshop,Dlvr,flavor_text
car_ba43e98863a5,cards_lua,lua,,card=Ironheart Blueprint;field=display_name;set=Dlvr,Ironheart Blueprint,铁之心蓝图,draft,,Ironheart Blueprint,Dlvr,display_name
car_de61c6cea85e,cards_lua,lua,,card=Ironheart Blueprint;field=effect_text;set=Dlvr,"You may pay 15I to transform this into The Ironheart.
Once per turn, gain 1I for each Mechana Construct you contol.","你可以支付 15洞察以 将此牌转化为铁之心.
每回合一次，获得1洞察以 每个机械神器你 控制.",draft,,Ironheart Blueprint,Dlvr,effect_text
car_452f40e8c800,cards_lua,lua,,card=The Ironheart;field=display_name;set=Dlvr,The Ironheart,铁之心,draft,,The Ironheart,Dlvr,display_name
car_548cd607d043,cards_lua,lua,,card=The Ironheart;field=effect_text;set=Dlvr,"Once per turn, gain 3R, 3P, and 3H.","每回合一次，获得3符文, 3战力, 和 3荣誉.",draft,,The Ironheart,Dlvr,effect_text
car_203d601e4c6b,cards_lua,lua,,card=The Ironheart;field=flavor_text;set=Dlvr,"""I don't care how many tentacles you have. I have an airship!"" - Emma Ironheart",「我不管你有多少触手。我有飞艇！」——艾玛·铁心,draft,qa_pass2,The Ironheart,Dlvr,flavor_text
car_80fdec9a236c,cards_lua,lua,,card=Blackwatch Dreamer;field=display_name;set=Dlvr,Blackwatch Dreamer,黑卫梦者,draft,,Blackwatch Dreamer,Dlvr,display_name
car_377769c56a9e,cards_lua,lua,,card=Blackwatch Dreamer;field=effect_text;set=Dlvr,"PHANTASM - While this is in the center row, you may pay 2I to banish and play this.
Gain 1P. You may banish a card in your hand of discard pile.","幻象 - 当此 为在中央牌列, 你可以支付 2洞察以 放逐和 打出此.
获得1战力. 你可以从你的手牌放逐一张卡牌的 弃牌堆.",draft,pass13,Blackwatch Dreamer,Dlvr,effect_text
car_6f3964323203,cards_lua,lua,,card=Void Amathyst Defender;field=display_name;set=Dlvr,Void Amathyst Defender,虚空紫晶防御者,draft,,Void Amathyst Defender,Dlvr,display_name
car_cb810f6cb696,cards_lua,lua,,card=Void Amathyst Defender;field=effect_text;set=Dlvr,"Gain 2P.
ECHO: Gain 2I.(Gain this effect if there is a Void card in your discard pile.)","获得 2 战力。
回响：获得 2 洞察。（若你的弃牌堆中有虚空卡牌，则获得此效果。）",draft,pass4,Void Amathyst Defender,Dlvr,effect_text
car_f3d7dfd67a54,cards_lua,lua,,card=Demon Hunter;field=display_name;set=Dlvr,Demon Hunter,恶魔猎手,draft,,Demon Hunter,Dlvr,display_name
car_1329c14ffad6,cards_lua,lua,,card=Demon Hunter;field=effect_text;set=Dlvr,"While this is in your hand, you may pay 8I to transform it into Demon Master.
Gain 2P.","当此 为在你的手牌中, 你可以支付 8洞察以 转化它 置入恶魔大师.
获得2战力.",draft,,Demon Hunter,Dlvr,effect_text
car_44e59620c4e3,cards_lua,lua,,card=Demon Hunter;field=flavor_text;set=Dlvr,Good. Bad. Try the one with the sword.,好的。坏的。试试带剑的那个。,draft,qa_pass2,Demon Hunter,Dlvr,flavor_text
car_a33c0dda0f4b,cards_lua,lua,,card=Demon Master;field=display_name;set=Dlvr,Demon Master,恶魔大师,draft,,Demon Master,Dlvr,display_name
car_2b737d0154fb,cards_lua,lua,,card=Demon Master;field=effect_text;set=Dlvr,Gain 5P. You may banish a card in your hand or discard pile.,获得5战力. 你可以从你的手牌或弃牌堆放逐一张卡牌.,draft,pass13,Demon Master,Dlvr,effect_text
car_80925cd04959,cards_lua,lua,,card=Demon Master;field=flavor_text;set=Dlvr,"The job is tough, but the smell is worse.",活儿很难，但气味更糟。,draft,qa_pass2,Demon Master,Dlvr,flavor_text
car_4f3336438961,cards_lua,lua,,card=Invokist;field=display_name;set=Dlvr,Invokist,祈唤师,draft,,Invokist,Dlvr,display_name
car_9260fc419aa6,cards_lua,lua,,card=Invokist;field=effect_text;set=Dlvr,"PHANTASM - While this is in the center row, you may pay 4I to banish and play this.
Gain 3P.","幻象 - 当此 为在中央牌列, 你可以支付 4洞察以 放逐和 打出此.
获得3战力.",draft,,Invokist,Dlvr,effect_text
car_495ef2826700,cards_lua,lua,,card=Invokist;field=flavor_text;set=Dlvr,"Fear has a face.
Allow me to show it to you.","恐惧有一张脸。
让我指给你看。",draft,qa_pass2,Invokist,Dlvr,flavor_text
car_1d5b0e3c88fd,cards_lua,lua,,card=Nihil Bomber;field=display_name;set=Dlvr,Nihil Bomber,虚无投弹者,draft,,Nihil Bomber,Dlvr,display_name
car_b4171b9fa23b,cards_lua,lua,,card=Nihil Bomber;field=effect_text;set=Dlvr,"Draw a card. You may banish a card in your hand or discard pile. If you do, gain 1I.",抽一张牌. 你可以从你的手牌或弃牌堆放逐一张卡牌. 若你如此做，获得1洞察.,draft,pass13,Nihil Bomber,Dlvr,effect_text
car_5d3be1bc7cdd,cards_lua,lua,,card=Nihil Bomber;field=flavor_text;set=Dlvr,"Fear has a face.
",恐惧有一张脸。,draft,pass5,Nihil Bomber,Dlvr,flavor_text
car_ce6337844864,cards_lua,lua,,"card=Naka, Emri's Chosen;field=display_name;set=Dlvr","Naka, Emri's Chosen",纳卡·艾姆瑞的天选者,draft,,"Naka, Emri's Chosen",Dlvr,display_name
car_b928c76e4a75,cards_lua,lua,,"card=Naka, Emri's Chosen;field=effect_text;set=Dlvr","Gain 4P.
This turn, you may pay 0I for Dreambind costs.","获得4战力.
此回合, 你可以支付 0洞察以 梦缚费用为.",draft,,"Naka, Emri's Chosen",Dlvr,effect_text
car_b4eaf93fa010,cards_lua,lua,,"card=Emri, Soulstealer;field=display_name;set=Dlvr","Emri, Soulstealer",窃魂者艾姆瑞,draft,,"Emri, Soulstealer",Dlvr,display_name
car_54b9abda86dd,cards_lua,lua,,"card=Emri, Soulstealer;field=effect_text;set=Dlvr","Gain 5P. If there are 10 or more Monsters in the Void, gain 10P instead","获得5战力. 若那里为 10 或更高怪物在 虚空区, 获得10战力改为",draft,,"Emri, Soulstealer",Dlvr,effect_text
car_f405a80a98f1,cards_lua,lua,,"card=Emri, Soulstealer;field=flavor_text;set=Dlvr","Another day, another demigod.",又一日，又一半神。,draft,qa_pass2,"Emri, Soulstealer",Dlvr,flavor_text
car_fc669d1a6730,cards_lua,lua,,card=Zinta's Bracers;field=display_name;set=Dlvr,Zinta's Bracers,辛塔的护腕,draft,,Zinta's Bracers,Dlvr,display_name
car_0aad97ea6731,cards_lua,lua,,card=Zinta's Bracers;field=effect_text;set=Dlvr,"Once per turn, if you have gained 2I or more, gain 2P.","每回合一次，若你 拥有已获得 2洞察或更高, 获得2战力.",draft,,Zinta's Bracers,Dlvr,effect_text
car_d51fcd1b88b4,cards_lua,lua,,card=Zinta's Bracers;field=flavor_text;set=Dlvr,Zinta reached into the Void and from it pulled daggers.,辛塔探入虚空，从中抽出匕首。,draft,qa_pass2,Zinta's Bracers,Dlvr,flavor_text
car_7fec5c3079c6,cards_lua,lua,,card=Nightmarauders;field=display_name;set=Dlvr,Nightmarauders,梦魇掠夺者,draft,,Nightmarauders,Dlvr,display_name
car_d3737ea94487,cards_lua,lua,,card=Nightmarauders;field=effect_text;set=Dlvr,Reward: Gain 1H and 1I.,奖励：获得1荣誉和 1洞察.,draft,,Nightmarauders,Dlvr,effect_text
car_bbf2988d8c13,cards_lua,lua,,card=Nightmarauders;field=flavor_text;set=Dlvr,They're everywhere!.,它们无处不在！,draft,pass5,Nightmarauders,Dlvr,flavor_text
car_69f576f9b209,cards_lua,lua,,card=Terminites;field=display_name;set=Dlvr,Terminites,终末蚁,draft,,Terminites,Dlvr,display_name
car_0ce1896dea08,cards_lua,lua,,card=Terminites;field=effect_text;set=Dlvr,Reward: Gain 3H. Each opponent destroys the lowest cost Construct they control.,奖励：获得3荣誉. 每位对手摧毁最低费用神器其控制的.,draft,,Terminites,Dlvr,effect_text
car_76ba05fb7b3b,cards_lua,lua,,card=Terminites;field=flavor_text;set=Dlvr,"They're just bugs, soldier. How big could they be?.",他们不过是虫子，士兵。能有多大？,draft,qa_pass2,Terminites,Dlvr,flavor_text
car_fa0fe0fa80a2,cards_lua,lua,,card=Warpdruid;field=display_name;set=Dlvr,Warpdruid,扭曲德鲁伊,draft,,Warpdruid,Dlvr,display_name
car_9fdf8f00aef8,cards_lua,lua,,card=Warpdruid;field=effect_text;set=Dlvr,"Reward: Gain 2H. You may banish a card in your hand or discard pile.
DREAMBIND: 1I.","奖励：获得2荣誉. 你可以从你的手牌或弃牌堆放逐一张卡牌.
梦缚: 1洞察.",draft,pass3b;pass13,Warpdruid,Dlvr,effect_text
car_9f32ac902921,cards_lua,lua,,card=Warpdruid;field=flavor_text;set=Dlvr,Bark split flesh as .,树皮撕裂血肉。,draft,qa_pass2,Warpdruid,Dlvr,flavor_text
car_ead90da3a74e,cards_lua,lua,,card=Dreadmage;field=display_name;set=Dlvr,Dreadmage,恐惧法师,draft,,Dreadmage,Dlvr,display_name
car_702d267dec99,cards_lua,lua,,card=Dreadmage;field=effect_text;set=Dlvr,"Reward: Gain 2H and draw two cards. DREAMBIND: 4I.(When you defeat this, you may pay its Dreambind cost. If you do, put this in your discard pile. When you play this, gain its Reward.)","奖励：获得2荣誉和 抽两张牌. 梦缚: 4洞察.(当你击败此, 你可以支付其 梦缚费用. 若你如此做，放置此 在你的弃牌堆. 当你 打出此, 获得其奖励.)",draft,pass3b;pass13,Dreadmage,Dlvr,effect_text
car_43208956c752,cards_lua,lua,,card=Warprogue;field=display_name;set=Dlvr,Warprogue,扭曲游荡者,draft,,Warprogue,Dlvr,display_name
car_855b01dc0721,cards_lua,lua,,card=Warprogue;field=effect_text;set=Dlvr,Reward: Gain 3H. Take 1I from an opponent. DREAMBIND: 3I.,奖励：获得 3 荣誉。从一名对手处夺取 1 洞察。梦缚：3 洞察。,draft,pass3b,Warprogue,Dlvr,effect_text
car_16cd78ed7445,cards_lua,lua,,card=Warprogue;field=flavor_text;set=Dlvr,Love is a dream. Love is a nightmare.,爱是一场梦。爱是一场梦魇。,draft,qa_pass2,Warprogue,Dlvr,flavor_text
car_8d288d0674a8,cards_lua,lua,,card=Dream Titan;field=display_name;set=Dlvr,Dream Titan,梦泰坦,draft,,Dream Titan,Dlvr,display_name
car_b855ed48c34b,cards_lua,lua,,card=Dream Titan;field=effect_text;set=Dlvr,Reward: Gain 6H.,奖励：获得6荣誉.,draft,,Dream Titan,Dlvr,effect_text
car_9e3a693c6fb1,cards_lua,lua,,card=Dream Titan;field=flavor_text;set=Dlvr,"A gold giant, taller than the mountains and silent as the sea.",金色巨人，高过群山，静如大海。,draft,qa_pass2,Dream Titan,Dlvr,flavor_text
car_346760ecc26d,cards_lua,lua,,card=Obfusca Spirit;field=display_name;set=Dlvr,Obfusca Spirit,朦胧精魂,draft,,Obfusca Spirit,Dlvr,display_name
car_8dd6ff3c91de,cards_lua,lua,,card=Obfusca Spirit;field=effect_text;set=Dlvr,"Reward: Gain 4H. Choose an opponent to discard a card at random from their hand.
DREAMBIND: 4I.","奖励：获得4荣誉. 选择一名对手以 弃掉卡牌随机从其手牌.
梦缚: 4洞察.",draft,pass3b,Obfusca Spirit,Dlvr,effect_text
car_fa7b244e873a,cards_lua,lua,,card=Obfusca Spirit;field=flavor_text;set=Dlvr,Love is a dream. Love is a nightmare.,爱是一场梦。爱是一场梦魇。,draft,qa_pass2,Obfusca Spirit,Dlvr,flavor_text
car_7c9d59b4d4ef,cards_lua,lua,,card=Dream Tyrant;field=display_name;set=Dlvr,Dream Tyrant,梦境暴君,draft,,Dream Tyrant,Dlvr,display_name
car_e7ee986b4198,cards_lua,lua,,card=Dream Tyrant;field=effect_text;set=Dlvr,Reward: Gain 5H and 5I.,奖励：获得5荣誉和 5洞察.,draft,,Dream Tyrant,Dlvr,effect_text
car_b9abe7d738d3,cards_lua,lua,,card=Dream Tyrant;field=flavor_text;set=Dlvr,"A gold giant, taller than the mountains",金色巨人，高过群山,draft,qa_pass2,Dream Tyrant,Dlvr,flavor_text
car_0ab649a24e54,cards_lua,lua,,card=River Reaper;field=display_name;set=Dlvr,River Reaper,河收割者,draft,,River Reaper,Dlvr,display_name
car_0aa9ca36f7b2,cards_lua,lua,,card=River Reaper;field=effect_text;set=Dlvr,Reward: Gain 6H. Each opponent destroys all but one Construct they control.,奖励：获得6荣誉. 每位对手摧毁只留一个，其余神器其控制的.,draft,,River Reaper,Dlvr,effect_text
car_5b2d8912ab4f,cards_lua,lua,,card=River Reaper;field=flavor_text;set=Dlvr,"A gold giant, taller than the mountains",金色巨人，高过群山,draft,qa_pass2,River Reaper,Dlvr,flavor_text
car_81e3f278c2b9,cards_lua,lua,,"card=Caaro, Desert Breaker;field=display_name;set=Dlvr","Caaro, Desert Breaker",卡罗·沙漠破碎者,draft,,"Caaro, Desert Breaker",Dlvr,display_name
car_ce7c16763260,cards_lua,lua,,"card=Caaro, Desert Breaker;field=effect_text;set=Dlvr","Reward: Gain 4H. For each opponent, you choose and destroy a Construct they control.DREAMBIND: 2I.","奖励：获得4荣誉. 以每位对手, 你选择和 摧毁一个神器其控制的.梦缚: 2洞察.",draft,pass3b,"Caaro, Desert Breaker",Dlvr,effect_text
car_531f8a733af1,cards_lua,lua,,"card=Caaro, Desert Breaker;field=flavor_text;set=Dlvr","A gold giant, taller than the mountains",金色巨人，高过群山,draft,qa_pass2,"Caaro, Desert Breaker",Dlvr,flavor_text
car_7f06c2824a0f,cards_lua,lua,,"card=Nilia, The Shattered;field=display_name;set=Dlvr","Nilia, The Shattered",尼莉亚·破碎,draft,,"Nilia, The Shattered",Dlvr,display_name
car_cdb543cbbbe6,cards_lua,lua,,"card=Nilia, The Shattered;field=effect_text;set=Dlvr",Reward: Gain 5H. Take a card at random from an opponent's hand and add that card to your hand.DREAMBIND: 7I.,奖励：获得5荣誉. 拿取一张卡牌随机从 对手之手牌和 将该卡牌加入以 你的手牌.梦缚: 7洞察.,draft,pass3b,"Nilia, The Shattered",Dlvr,effect_text
car_4991776017f0,cards_lua,lua,,"card=Nilia, The Shattered;field=flavor_text;set=Dlvr","A gold giant, taller than the mountains",金色巨人，高过群山,draft,qa_pass2,"Nilia, The Shattered",Dlvr,flavor_text
car_5276beba2a5c,cards_lua,lua,,"card=Rakar, Corrupt Askara;field=display_name;set=Dlvr","Rakar, Corrupt Askara",拉卡尔·腐化阿斯卡拉,draft,,"Rakar, Corrupt Askara",Dlvr,display_name
car_c725385ce23c,cards_lua,lua,,"card=Rakar, Corrupt Askara;field=effect_text;set=Dlvr",Reward: Gain 6H. Add a Dreambind Monster in the Void to your hand.,奖励：获得6荣誉. 加入梦缚怪物在 虚空区以 你的手牌.,draft,,"Rakar, Corrupt Askara",Dlvr,effect_text
car_535248f59982,cards_lua,lua,,"card=Rakar, Corrupt Askara;field=flavor_text;set=Dlvr",Love is a dream. Love is a nightmare.,爱是一场梦。爱是一场梦魇。,draft,qa_pass2,"Rakar, Corrupt Askara",Dlvr,flavor_text
car_66611addcfce,cards_lua,lua,,"card=Vezra'Tull, The Voidwyrm;field=display_name;set=promo","Vezra'Tull, The Voidwyrm",虚空巨虫维兹拉图尔,draft,,"Vezra'Tull, The Voidwyrm",promo,display_name
car_da301b8c118c,cards_lua,lua,,"card=Vezra'Tull, The Voidwyrm;field=effect_text;set=promo","You may spend P instead of H to acquire this.
Gain 1P for each Monster in the Void.","你可以花费P而非H以获取此.
获得1战力以 每个怪物在 虚空区.",draft,,"Vezra'Tull, The Voidwyrm",promo,effect_text
car_5b8988ccb9db,cards_lua,lua,,"card=Vezra'Tull, The Voidwyrm;field=flavor_text;set=promo",Some Dragons horde gold. She hordes nightmares.,有些龙囤积黄金。她囤积梦魇。,draft,qa_pass2,"Vezra'Tull, The Voidwyrm",promo,flavor_text
car_d782c9d00279,cards_lua,lua,,card=Boon: Master Dhartha;field=display_name;set=LGND,Boon: Master Dhartha,恩赐：达萨大师,draft,,Boon: Master Dhartha,LGND,display_name
car_d2a0c25e0ba5,cards_lua,lua,,card=Boon: Master Dhartha;field=effect_text;set=LGND,"Once this turn, draw a card.",本回合一次， 抽一张牌.,draft,pass11,Boon: Master Dhartha,LGND,effect_text
car_177cf808c112,cards_lua,lua,,card=Boon - Master Dhartha;field=display_name;set=LGND,Boon: Master Dhartha,恩赐：达萨大师,draft,,Boon - Master Dhartha,LGND,display_name
car_281115f0cd77,cards_lua,lua,,card=Boon - Master Dhartha;field=effect_text;set=LGND,"Once this turn, draw a card.",本回合一次， 抽一张牌.,draft,pass11,Boon - Master Dhartha,LGND,effect_text
car_e6efc4df68c8,cards_lua,lua,,card=Boon - Ulu;field=display_name;set=LGND,Boon: Ulu,恩赐：乌鲁,draft,,Boon - Ulu,LGND,display_name
car_0dd3b541ec23,cards_lua,lua,,card=Boon - Ulu;field=effect_text;set=LGND,"Once this turn, gain 1 renown in another faction.",本回合一次，在另一派系获得 1 点声望。,draft,pass3b,Boon - Ulu,LGND,effect_text
car_5bc0f2ff1505,cards_lua,lua,,card=Legendary Boon - Enlightened;field=display_name;set=LGND,Legendary Boon: Enlightened,传奇恩赐：圣贤,draft,pass5,Legendary Boon - Enlightened,LGND,display_name
car_7574e2804497,cards_lua,lua,,card=Legendary Boon - Enlightened;field=effect_text;set=LGND,Acquire or defeat any Enlightened card from the Center Row without paying its cost.,获取或 击败任意圣贤卡牌从 中央牌列无需支付费用.,draft,pass5,Legendary Boon - Enlightened,LGND,effect_text
car_b7583073d774,cards_lua,lua,,card=Boon: Cetra;field=display_name;set=LGND,Boon: Cetra,恩赐：塞特拉,draft,,Boon: Cetra,LGND,display_name
car_e23d89c9e3db,cards_lua,lua,,card=Boon: Cetra;field=effect_text;set=LGND,"Once this turn, you may put a Hero from your discard pile on top of your deck.",本回合一次， 你可以放置英雄从 你的弃牌堆放到你的牌库顶.,draft,pass11,Boon: Cetra,LGND,effect_text
car_79734f3ec158,cards_lua,lua,,card=Boon - Cetra;field=display_name;set=LGND,Boon: Cetra,恩赐：塞特拉,draft,,Boon - Cetra,LGND,display_name
car_01ba00a4e0d8,cards_lua,lua,,card=Boon - Cetra;field=effect_text;set=LGND,"Once this turn, you may put a Hero from your discard pile on top of your deck.",本回合一次， 你可以放置英雄从 你的弃牌堆放到你的牌库顶.,draft,pass11,Boon - Cetra,LGND,effect_text
car_6a9470e98b6b,cards_lua,lua,,card=Boon - Naira;field=display_name;set=LGND,Boon: Naira,恩赐：奈拉,draft,,Boon - Naira,LGND,display_name
car_64557466a07e,cards_lua,lua,,card=Boon - Naira;field=effect_text;set=LGND,"Once this turn, gain 2H.",本回合一次， 获得2荣誉.,draft,pass11,Boon - Naira,LGND,effect_text
car_583290947289,cards_lua,lua,,card=Legendary Boon - Lifebound;field=display_name;set=LGND,Legendary Boon: Lifebound,传奇恩赐：生命,draft,,Legendary Boon - Lifebound,LGND,display_name
car_4d88074c5cbf,cards_lua,lua,,card=Legendary Boon - Lifebound;field=effect_text;set=LGND,Acquire or defeat any Lifebound card from the Center Row without paying its cost.,获取或 击败任意命约卡牌从 中央牌列无需支付费用.,draft,pass5,Legendary Boon - Lifebound,LGND,effect_text
